"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Place of Death"	"Place of Death Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Other"	"7"	"Pneumonitis due to food and vomit"	"J69.0"	26	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Other"	"7"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	40	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Other"	"7"			492	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2019"	"2019"					9311	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Influenza due to identified avian influenza virus"	"J09"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Influenza with pneumonia, influenza virus identified"	"J10.0"	29	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Influenza with other respiratory manifestations, influenza virus identified"	"J10.1"	29	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Influenza with pneumonia, virus not identified"	"J11.0"	26	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	18	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Other viral pneumonia"	"J12.8"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Viral pneumonia, unspecified"	"J12.9"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Pneumonia due to Pseudomonas"	"J15.1"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Pneumonia due to staphylococcus"	"J15.2"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Bacterial pneumonia, unspecified"	"J15.9"	49	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Lobar pneumonia, unspecified"	"J18.1"	19	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Pneumonia, unspecified"	"J18.9"	873	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Emphysema, unspecified"	"J43.9"	53	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	424	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	92	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	719	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Asthma, unspecified"	"J45.9"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Pneumonitis due to food and vomit"	"J69.0"	409	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Adult respiratory distress syndrome"	"J80"	46	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Pulmonary oedema"	"J81"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	184	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Interstitial pulmonary disease, unspecified"	"J84.9"	80	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Pyothorax without fistula"	"J86.9"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Pleural effusion, not elsewhere classified"	"J90"	34	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Pneumothorax, unspecified"	"J93.9"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Acute respiratory failure"	"J96.0"	42	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Chronic respiratory failure"	"J96.1"	38	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Respiratory failure, unspecified"	"J96.9"	36	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"	"Other disorders of lung"	"J98.4"	28	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Inpatient"	"1"			3503	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Outpatient or ER"	"2"	"Pneumonia, unspecified"	"J18.9"	55	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Outpatient or ER"	"2"	"Emphysema, unspecified"	"J43.9"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Outpatient or ER"	"2"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	23	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Outpatient or ER"	"2"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Outpatient or ER"	"2"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	214	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Outpatient or ER"	"2"	"Asthma, unspecified"	"J45.9"	18	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Outpatient or ER"	"2"	"Pneumonitis due to food and vomit"	"J69.0"	24	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Outpatient or ER"	"2"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	30	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Outpatient or ER"	"2"	"Interstitial pulmonary disease, unspecified"	"J84.9"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Outpatient or ER"	"2"	"Respiratory failure, unspecified"	"J96.9"	15	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Outpatient or ER"	"2"			482	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Medical Facility - Dead on Arrival"	"3"			10	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Decedent's home"	"4"	"Pneumonia, unspecified"	"J18.9"	70	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Decedent's home"	"4"	"Emphysema, unspecified"	"J43.9"	101	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Decedent's home"	"4"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	73	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Decedent's home"	"4"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	44	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Decedent's home"	"4"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Decedent's home"	"4"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1797	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Decedent's home"	"4"	"Asthma, unspecified"	"J45.9"	32	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Decedent's home"	"4"	"Bronchiectasis"	"J47"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Decedent's home"	"4"	"Pneumonitis due to food and vomit"	"J69.0"	33	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Decedent's home"	"4"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	284	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Decedent's home"	"4"	"Interstitial pulmonary disease, unspecified"	"J84.9"	29	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Decedent's home"	"4"	"Chronic respiratory failure"	"J96.1"	23	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Decedent's home"	"4"	"Respiratory failure, unspecified"	"J96.9"	22	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Decedent's home"	"4"	"Other disorders of lung"	"J98.4"	16	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Decedent's home"	"4"			2644	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Hospice facility"	"5"	"Bacterial pneumonia, unspecified"	"J15.9"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Hospice facility"	"5"	"Pneumonia, unspecified"	"J18.9"	173	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Hospice facility"	"5"	"Emphysema, unspecified"	"J43.9"	27	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Hospice facility"	"5"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	190	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Hospice facility"	"5"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	27	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Hospice facility"	"5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	983	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Hospice facility"	"5"	"Pneumonitis due to food and vomit"	"J69.0"	125	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Hospice facility"	"5"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	123	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Hospice facility"	"5"	"Interstitial pulmonary disease, unspecified"	"J84.9"	24	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Hospice facility"	"5"	"Acute respiratory failure"	"J96.0"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Hospice facility"	"5"	"Chronic respiratory failure"	"J96.1"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Hospice facility"	"5"	"Other disorders of lung"	"J98.4"	15	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Hospice facility"	"5"			1816	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Nursing home/long term care"	"6"	"Pneumonia, unspecified"	"J18.9"	56	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Nursing home/long term care"	"6"	"Emphysema, unspecified"	"J43.9"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Nursing home/long term care"	"6"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	47	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Nursing home/long term care"	"6"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Nursing home/long term care"	"6"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	365	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Nursing home/long term care"	"6"	"Pneumonitis due to food and vomit"	"J69.0"	53	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Nursing home/long term care"	"6"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	18	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Nursing home/long term care"	"6"	"Chronic respiratory failure"	"J96.1"	11	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Nursing home/long term care"	"6"			603	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Other"	"7"	"Pneumonia, unspecified"	"J18.9"	42	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Other"	"7"	"Emphysema, unspecified"	"J43.9"	18	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Other"	"7"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	32	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Other"	"7"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	242	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Other"	"7"	"Pneumonitis due to food and vomit"	"J69.0"	33	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Other"	"7"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	42	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2020"	"2020"	"Other"	"7"			489	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2020"	"2020"					9547	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Other viral pneumonia"	"J12.8"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Viral pneumonia, unspecified"	"J12.9"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Pneumonia due to Pseudomonas"	"J15.1"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Pneumonia due to staphylococcus"	"J15.2"	22	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Bacterial pneumonia, unspecified"	"J15.9"	58	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Lobar pneumonia, unspecified"	"J18.1"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Pneumonia, unspecified"	"J18.9"	874	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Emphysema, unspecified"	"J43.9"	65	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	372	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	100	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	680	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Asthma, unspecified"	"J45.9"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Pneumonitis due to food and vomit"	"J69.0"	556	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Adult respiratory distress syndrome"	"J80"	40	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Pulmonary oedema"	"J81"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	223	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Interstitial pulmonary disease, unspecified"	"J84.9"	95	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Pyothorax without fistula"	"J86.9"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Pleural effusion, not elsewhere classified"	"J90"	23	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Pneumothorax, unspecified"	"J93.9"	25	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Acute respiratory failure"	"J96.0"	56	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Chronic respiratory failure"	"J96.1"	41	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Respiratory failure, unspecified"	"J96.9"	59	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"	"Other disorders of lung"	"J98.4"	20	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Inpatient"	"1"			3601	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Outpatient or ER"	"2"	"Pneumonia, unspecified"	"J18.9"	44	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Outpatient or ER"	"2"	"Emphysema, unspecified"	"J43.9"	19	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Outpatient or ER"	"2"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Outpatient or ER"	"2"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Outpatient or ER"	"2"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	202	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Outpatient or ER"	"2"	"Asthma, unspecified"	"J45.9"	18	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Outpatient or ER"	"2"	"Pneumonitis due to food and vomit"	"J69.0"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Outpatient or ER"	"2"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	29	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Outpatient or ER"	"2"	"Chronic respiratory failure"	"J96.1"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Outpatient or ER"	"2"	"Respiratory failure, unspecified"	"J96.9"	11	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Medical Facility - Outpatient or ER"	"2"			424	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Decedent's home"	"4"	"Pneumonia, unspecified"	"J18.9"	52	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Decedent's home"	"4"	"Centrilobular emphysema"	"J43.2"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Decedent's home"	"4"	"Emphysema, unspecified"	"J43.9"	106	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Decedent's home"	"4"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	87	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Decedent's home"	"4"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	29	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Decedent's home"	"4"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Decedent's home"	"4"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1671	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Decedent's home"	"4"	"Asthma, unspecified"	"J45.9"	26	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Decedent's home"	"4"	"Pneumoconiosis due to asbestos and other mineral fibres"	"J61"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Decedent's home"	"4"	"Pneumonitis due to food and vomit"	"J69.0"	38	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Decedent's home"	"4"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	325	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Decedent's home"	"4"	"Interstitial pulmonary disease, unspecified"	"J84.9"	37	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Decedent's home"	"4"	"Acute respiratory failure"	"J96.0"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Decedent's home"	"4"	"Chronic respiratory failure"	"J96.1"	26	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Decedent's home"	"4"	"Respiratory failure, unspecified"	"J96.9"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Decedent's home"	"4"	"Other disorders of lung"	"J98.4"	20	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Decedent's home"	"4"			2556	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Hospice facility"	"5"	"Bacterial pneumonia, unspecified"	"J15.9"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Hospice facility"	"5"	"Pneumonia, unspecified"	"J18.9"	181	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Hospice facility"	"5"	"Emphysema, unspecified"	"J43.9"	36	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Hospice facility"	"5"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	168	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Hospice facility"	"5"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	28	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Hospice facility"	"5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	875	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Hospice facility"	"5"	"Pneumonitis due to food and vomit"	"J69.0"	128	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Hospice facility"	"5"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	141	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Hospice facility"	"5"	"Interstitial pulmonary disease, unspecified"	"J84.9"	25	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Hospice facility"	"5"	"Acute respiratory failure"	"J96.0"	13	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Hospice facility"	"5"			1699	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Nursing home/long term care"	"6"	"Pneumonia, unspecified"	"J18.9"	33	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Nursing home/long term care"	"6"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	29	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Nursing home/long term care"	"6"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	314	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Nursing home/long term care"	"6"	"Pneumonitis due to food and vomit"	"J69.0"	31	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Nursing home/long term care"	"6"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	18	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2021 "	"2021"	"Nursing home/long term care"	"6"	"Chronic respiratory failure"	"J96.1"	11	Not Applicable	Not Applicable
